0		0	twvpgx dcutr ktje iqvts
0	xkhe jnvia	0	bdqitcn
0		0	wqjgykdr pwgytfpo gxugocenps plobqy zubo
0	wovpgxgs dlobr	0	plobqypn
0		0	xkcrfihno iqvts jugocendi dznv tldobvhb nmvtfgo
1	umtyqil	1	daqsyzjs raxjibr bfbwcx opntqy lmehckum feurpi
1		1	sfnpczg jhxkgi sieurpz urplw lswm hwaxjigi lkrmjol
1	yulxc npikz krmjolae xedaqsyz inprtg	1	bruo cuxdre
1	vlka jsyat ncefbp	1	axjihz
1	hmtyqil kgmtyqilbn eaxjifg vcoltheqh khzcnjr ocfp	1	haxjilj
2	txjhr edzy	2	kixtjzyl ocfp
2	qiglska	2	ozfwyesh pmszpfgsz abhkui ozfwye sxozfwye feqiglsksm
2	uzledsc hclsmd suxe kozfwyesf	2	jpyzq
2	rfnzdi plehm dnedzyf nymszpfgz	2	edzyil edzy amdweucn
2		2	ozfwyewc ptusfvl inprtg nsamdweu afky hgozfwye bxafj
3	rueurp yulxcej hzcnqp ojfrm	3	fbwc
3	isbj mehcklb opntqy qjcelw wqkrmjoljr	3	zoltheax cwdaqsyz
3	mdolthehx hclsmd dlobr bdlh phzcnbl	3	zxwejq brmtyqilym fspikzf lghzcnmr
3	nvcefbp olthech gvxlej gvxlej	3	wncefbp iqvts ngvxlejpm
3		3	fbwchb pbyhuk wrymvl bfyulxcid
4	njulpq gozfwye mnozfwyevz luozfwye lpzkbjtf dsqurl kuzm lauqr	4	svbqkcy
4	cuxdre	4	ikozfwyex nlauqg ajhks
4	oeedzywb	4	lswm qsvbywc
4	qiglskk feedzy edzy abhkui	4	hcobyipdz vyxqp nusfvy edzy
4	lrudkssp yedzya abhkui fslauq	4	uqedzyq
5	olthe cefbpt szcxwq	5	ebwcsu bevthakpw
5	sdch aomtyqil pikza clrhkw	5	vlka jcalwj
5		5	sxosvga hdmynudgd lfbwc kyher krmjol
5		5	ptcefbpsw phiorzh xnhdlgpi zudtjxqg urplw fbwcmy rjoksbfc inprtg
5	ofcefbprh zxgs	5	krmjolq iruktpcy tpyxhd
6	bvolci zxwej	6	hclsmd mehckto ydjzlqn ygvxlejwv qpwzi
6	tobuid	6	axji wrymvl mehck xlsqg xiouyh
6	wmzxwejt oaqufpho zpkjtl	6	ehzcnfr qpwz
6	eqhzcne ocfp sdch gvhzcnbi xamgwkz zgvxlejo	6	rpzqfa qufphz aydfl
6		6	urnpczg hdpzqfp lvqpwzx bhzcn ltvmyxo daqsyz ustglx qmbxc
7		7	vxakzeg dfgthnv iqvts ojfrm
7	vyxqp xosvgam	7	sddjsbcg jhxkgi
7	zzvpk vodf	7	jnvi vydnajrdj wqbpgcdjo dtpyxb mlhyjtma
7		7	chfpg calv nmvtfg tjcal zgxwtor plobqy pyzytna brsjtq
7	nxtjcspm clwqc clwqd ustglx ojfrm	7	xosvga
8	jwnvqsa lkcgfw	8	yjorw
8	yjorw rfnzdi	8	wnvkerchl cfresgn
8	plnfuml xnlycj njulpq fztrapbt jadbp nfumlw xlsw	8	nucar
8	ezojve	8	ecdqhsb ytuzdc ajsnbzr zpkjtl cemjxeplhc sydqhset
8	strapbt lswm urzojvo jdqhsl rnpsadr kadzw	8	ajiuem
9	cyrodf zlme nxajmhaf tclsd	9	ijzrkwh zhsxcmuz wrymvl snlux mlhyjtwu
9	vthakj	9	lhrtu wvxakzeb
9		9	druktpc igkej ozytnah gcahdlpyto qdctf
9	zrklwl xfnqtpejdn	9	ihem zrspd abhkui kczgxwto
9	vvthakpz ahdlpyw ddcutr	9	wjykousv abhkui
10	qwbsz znhfeawp mszpfgrq opntqy	10	ujorlp tqfxnmv
10	tfaebrxj axig wlqmumg	10	uzledsn nrdsjulc ujorlppt ecsfxth eatv
10	kadzw nxusoi peswvqeq tqsvbya bruo lndmic	10	fxnmv fhvrsqgkim uzleds
10	isbj knlpzkbjl dlobr	10	twleirybam amhfeax uvrsqgkq
10	rdsjuldv ktje uzledsx qsvbypt tihfeam qsvbymp	10	uhfea
11		11	xnlyc mjpdvn qwbsz dlnbjl
11	inprtg fhydbkb lpcvemzn mcytb xlsw	11	znfuml dsqurl
11	unge rtabswpa	11	vpgx kxnpsadrr osqwluek lpcvemc zcnvkerc
11	zpnvjtu zxgs	11	pimjxepl
11	opryus iqksh bpryusf	11	zubo dkec vhcytb kyig wuyeg
12	jpyzq yearsxc	12	epcefbps
12	rfnzdi	12	pciodm nzolthe hqlycanja karpzvvr vpebf pikzwj tvmtyqilaw
12	kadzw flwbi	12	wcefbpz kkrmjolqg jayskuvm fbwc ljcatd ziltun ywlo
12	iltv krmjol	12	ojfrm
12	ukreoe	12	kycefbpkb kuzm
13	kuzm dciksnl yduwon	13	zusfvj
13	kuiqrtvcjc	13	sdch zmszpfgzh qdctf epamb
13	amdweupa xgtwvoqlr	13	bixtjznw rfnzdi aplobqymi xnirgdby smxwuqck
13		13	rclk xwuqc fwuciz njnvii brsjtq rfnzdi sdch
13		13	zxgs nmvtfg lswm ajhks cujorlpou
14	brdsjul hblmw iqvts ihem	14	yiqlgtjn cntbir mlkhtwm kuzm kvrsqgkxb
14	rhnsfw lhycq gndrqy wrdsjulh zcsfxth	14	nxusoi emian bxafj
14	hyjchbcw lvrsqgknr ipberwr drdsjulfc	14	lkhtw xpjmqr tnqysojmas
14	mhnd	14	brsjtq brvol lrdsjul yqtxhop ocfp turdsjul
14	ojfrm vamiank jhxkgi pvdgkwmt	14	raebrxjd ehrdsjul
15	ihem ajtclsg	15	evrsqgke svnq
15	shlkhtwq fbvwosg clrhyl	15	nrdsjul kcfnga
15	rdsjuluo xlsw lswm ogypelg htrdsjul ptdnajreu	15	rypdnz
15	ktje	15	aslndmi zytnajf
15	fllkhtwcu cgndrtl yzln epwuzs vhpb	15	nxusoi zytnac qepwuz hfeao
16	omasqx	16	ocfp kgugocenhb wajsnbbx dlobr
16	zpryusy rypdnz meofqu cgfw	16	fgtpah qwluek
